1회,2회,3회,4회,5회,6회,7회,8회,상영관,상영일자,좌석수
"00:05,  가정부의 손맛 감독판(디지털),  2,000원","17:00,  공범자들(디지털),  10,000원",,,,,,,01관,2017-09-05,59
"00:05,  형님아내3감독판(아랫집 부인) (디지털),  2,000원","15:15,  김광석(디지털),  10,000원","18:10,  더 테이블(디지털),  10,000원",,,,,,01관,2017-09-06,59
"00:05,  울프 크릭 2(디지털),  2,000원","18:15,  킬러의 보디가드(디지털),  10,000원",,,,,,,01관,2017-09-07,59
"00:05,  울프 크릭 2(디지털),  2,000원","20:20,  내 사랑(디지털),  10,000원","18:10,  킬러의 보디가드(디지털),  10,000원",,,,,,01관,2017-09-08,59
"00:05,  울프 크릭 2(디지털),  2,000원","13:40,  내 사랑(디지털),  10,000원","20:10,  킬러의 보디가드(디지털),  10,000원",,,,,,01관,2017-09-09,59
"00:05,  울프 크릭 2(디지털),  2,000원","16:15,  킬러의 보디가드(디지털),  10,000원","18:30,  킬러의 보디가드(디지털),  10,000원",,,,,,01관,2017-09-10,59
"00:05,  젊은 형수: 참을 수 없는 맛-감독판(디지털),  2,000원","15:55,  김광석(디지털)","17:30,  김광석(디지털)",,,,,,01관,2017-09-11,59
"10:20,  안녕 히어로(디지털)","15:55,  김광석(디지털)","17:30,  김광석(디지털)",,,,,,01관,2017-09-12,59
"00:05,  젊은 형수: 참을 수 없는 맛-감독판(디지털),  2,000원","15:55,  김광석(디지털)","17:30,  김광석(디지털),  10,000원",,,,,,01관,2017-09-13,59
"00:05,  경심파(디지털),  2,000원","16:40,  킬러의 보디가드(디지털),  10,000원",,,,,,,01관,2017-09-14,59
"00:05,  퍼스트 킹 왕의 탄생(디지털)","16:40,  킬러의 보디가드(디지털)",,,,,,,01관,2017-09-15,59
"00:05,  수부라 게이트(디지털),  2,000원","16:40,  킬러의 보디가드(디지털),  10,000원",,,,,,,01관,2017-09-16,59
"00:05,  울프 크릭 2(디지털),  2,000원","16:40,  킬러의 보디가드(디지털),  10,000원",,,,,,,01관,2017-09-17,59
"00:05,  두근두근(디지털),  2,000원",,,,,,,,01관,2017-09-18,59
"00:05,  그녀의 깊은 정사-감독판(디지털),  2,000원","19:10,  저수지 게임(디지털)",,,,,,,01관,2017-09-19,59
"00:05,  야한여친(디지털),  2,000원","19:10,  저수지 게임(디지털),  10,000원",,,,,,,01관,2017-09-20,59
"00:05,  가루지기: 변강쇠 더 비기닝 - 무삭제판(디지털),  2,000원",,,,,,,,01관,2017-09-21,59
"00:05,  경심파(디지털),  2,000원","20:10,  김광석(디지털),  10,000원",,,,,,,01관,2017-09-22,59
"00:05,  경심파(디지털),  2,000원","18:40,  김광석(디지털),  10,000원","20:30,  김광석(디지털),  10,000원",,,,,,01관,2017-09-23,59
"00:05,  경심파(디지털),  2,000원","18:40,  김광석(디지털),  10,000원","20:30,  김광석(디지털),  10,000원","22:00,  김광석(디지털),  7,000원",,,,,01관,2017-09-24,59
"13:30,  공범자들(디지털)","19:10,  김광석(디지털)","20:50,  김광석(디지털),  10,000원",,,,,,01관,2017-09-25,59
"03:20,  정사-두자매(디지털),  2,000원","19:10,  김광석(디지털),  10,000원","20:50,  김광석(디지털),  10,000원",,,,,,01관,2017-09-26,59
"13:30,  공범자들(디지털),  10,000원","19:10,  김광석(디지털),  10,000원","20:50,  김광석(디지털),  10,000원",,,,,,01관,2017-09-27,59
"00:05,  몽키킹 VS 구미호 대결전(디지털),  2,000원","19:30,  김광석(디지털),  10,000원","21:20,  김광석(디지털),  10,000원",,,,,,01관,2017-09-28,59
"00:05,  신몽키킹: 여인천국(디지털),  2,000원","19:10,  내 사랑(디지털),  10,000원",,,,,,,01관,2017-09-29,59
"00:05,  신몽키킹: 여인천국(디지털),  2,000원","19:20,  내 사랑(디지털),  10,000원",,,,,,,01관,2017-09-30,59
"00:05,  신몽키킹: 여인천국(디지털),  2,000원","19:20,  내 사랑(디지털),  10,000원",,,,,,,01관,2017-10-01,59
"00:05,  신몽키킹: 여인천국(디지털)","19:20,  저수지 게임(디지털),  10,000원",,,,,,,01관,2017-10-02,59
"00:05,  신몽키킹: 여인천국(디지털)",,,,,,,,01관,2017-10-03,59
"00:05,  신몽키킹: 여인천국(디지털)",,,,,,,,01관,2017-10-04,59
"00:05,  몽키킹 VS 구미호 대결전(디지털),  2,000원",,,,,,,,01관,2017-10-05,59
"00:05,  몽키킹 VS 구미호 대결전(디지털),  2,000원",,,,,,,,01관,2017-10-06,59
"00:05,  몽키킹 VS 구미호 대결전(디지털),  2,000원",,,,,,,,01관,2017-10-07,59
"00:05,  몽키킹 VS 구미호 대결전(디지털),  2,000원",,,,,,,,01관,2017-10-08,59
"00:05,  몽키킹 VS 구미호 대결전(디지털)","16:45,  김광석(디지털),  10,000원",,,,,,,01관,2017-10-09,59
"00:05,  몽키킹 VS 구미호 대결전(디지털)","17:25,  저수지 게임(디지털)","21:00,  저수지 게임(디지털)",,,,,,01관,2017-10-10,59
"00:05,  몽키킹 VS 구미호 대결전(디지털)","17:35,  저수지 게임(디지털)",,,,,,,01관,2017-10-11,59
"02:05,  아름다운 엄마(디지털),  2,000원",,,,,,,,01관,2017-10-12,59
"11:30,  저수지 게임(디지털)",,,,,,,,01관,2017-10-13,59
"10:30,  공범자들(디지털)",,,,,,,,01관,2017-10-14,59
"11:00,  인비저블 게스트(디지털),  10,000원",,,,,,,,01관,2017-10-15,59
"00:05,  가정부의 목적 무삭제판(디지털),  2,000원","19:05,  김광석(디지털)",,,,,,,01관,2017-10-16,59
"13:30,  공범자들(디지털)","19:05,  김광석(디지털)",,,,,,,01관,2017-10-17,59
"00:05,  잃어버린 도시 Z(디지털),  2,000원","17:10,  루터(디지털)","19:30,  루터(디지털),  10,000원",,,,,,01관,2017-10-18,59
"00:05,  킬러의 보디가드(디지털),  2,000원","17:10,  루터(디지털)","19:30,  루터(디지털),  10,000원",,,,,,01관,2017-10-19,59
"00:05,  킬러의 보디가드(디지털),  2,000원","17:10,  루터(디지털)","19:30,  루터(디지털),  10,000원",,,,,,01관,2017-10-20,59
"00:05,  킬러의 보디가드(디지털),  2,000원","11:50,  루터(디지털)","16:25,  루터(디지털),  10,000원","18:45,  루터(디지털),  10,000원",,,,,01관,2017-10-21,59
"00:05,  킬러의 보디가드(디지털),  2,000원","13:05,  내 사랑(디지털),  10,000원","20:00,  루터(디지털),  10,000원",,,,,,01관,2017-10-22,59
"00:05,  수상한 종업원(디지털),  2,000원","19:05,  김광석(디지털)",,,,,,,01관,2017-10-23,59
"00:05,  착한 형수 2(디지털),  2,000원","19:05,  김광석(디지털)",,,,,,,01관,2017-10-24,59
"11:00,  루터(디지털)","13:20,  루터(디지털),  10,000원",,,,,,,01관,2017-10-25,59
"00:05,  내 사랑 왕가흔 (디지털),  2,000원","13:20,  루터(디지털)",,,,,,,01관,2017-10-26,59
"00:05,  내 사랑 왕가흔 (디지털),  2,000원","12:40,  루터(디지털),  10,000원","15:00,  루터(디지털)",,,,,,01관,2017-10-27,59
"00:05,  킬러의 보디가드(디지털),  2,000원","12:50,  루터(디지털),  10,000원",,,,,,,01관,2017-10-28,59
"00:05,  킬러의 보디가드(디지털),  2,000원","19:20,  루터(디지털),  10,000원",,,,,,,01관,2017-10-29,59
"00:05,  내 사랑 왕가흔 (디지털),  2,000원",,,,,,,,01관,2017-10-30,59
"13:00,  공범자들(디지털)",,,,,,,,01관,2017-10-31,59
"13:30,  공범자들(디지털)",,,,,,,,01관,2017-11-01,59
"00:05,  내 사랑 왕가흔 (디지털),  2,000원","12:20,  루터(디지털)",,,,,,,01관,2017-11-02,59
"00:05,  내 사랑 왕가흔 (디지털),  2,000원","12:20,  루터(디지털),  10,000원",,,,,,,01관,2017-11-03,59
"00:05,  테이킹(디지털),  2,000원",,,,,,,,01관,2017-11-04,59
"00:05,  테이킹(디지털),  2,000원","17:10,  루터(디지털),  10,000원",,,,,,,01관,2017-11-05,59
"13:15,  공범자들(디지털)",,,,,,,,01관,2017-11-06,59
"13:30,  공범자들(디지털)",,,,,,,,01관,2017-11-07,59
"13:30,  공범자들(디지털),  10,000원",,,,,,,,01관,2017-11-08,59
"00:05,  마약 전쟁(디지털),  2,000원","17:25,  고향이 어디세요(디지털)",,,,,,,01관,2017-11-09,59
"00:05,  마약 전쟁(디지털),  2,000원","17:25,  고향이 어디세요(디지털)",,,,,,,01관,2017-11-10,59
"00:05,  마약 전쟁(디지털),  2,000원","13:25,  고향이 어디세요(디지털)",,,,,,,01관,2017-11-11,59
"00:05,  마약 전쟁(디지털),  2,000원","11:35,  고향이 어디세요(디지털)",,,,,,,01관,2017-11-12,59
"00:05,  김광석(디지털),  2,000원",,,,,,,,01관,2017-11-13,59
"00:05,  김광석(디지털),  2,000원",,,,,,,,01관,2017-11-14,59
"00:05,  김광석(디지털),  2,000원",,,,,,,,01관,2017-11-15,59
"00:05,  김광석(디지털),  2,000원",,,,,,,,01관,2017-11-16,59
"00:05,  김광석(디지털),  2,000원",,,,,,,,01관,2017-11-17,59
"00:05,  김광석(디지털),  2,000원",,,,,,,,01관,2017-11-18,59
"00:05,  김광석(디지털),  2,000원",,,,,,,,01관,2017-11-19,59
"00:05,  김광석(디지털),  2,000원",,,,,,,,01관,2017-11-20,59
"00:05,  김광석(디지털),  2,000원",,,,,,,,01관,2017-11-21,59
"00:05,  맛섹 은밀한 경험 감독판(디지털),  2,000원",,,,,,,,01관,2017-11-22,59
"00:05,  매드맥스 독(디지털),  2,000원",,,,,,,,01관,2017-11-23,59
"01:30,  지워야 산다(디지털),  5,000원",,,,,,,,01관,2017-11-24,59
"01:30,  지워야 산다(디지털),  5,000원",,,,,,,,01관,2017-11-25,59
"01:30,  지워야 산다(디지털),  5,000원",,,,,,,,01관,2017-11-26,59
"01:40,  지워야 산다(디지털),  5,000원","16:45,  로마서 8:37(디지털),  10,000원",,,,,,,01관,2017-11-27,59
"00:05,  스페셜 시큐리티 : 라스트 미션(디지털)","16:45,  로마서 8:37(디지털)",,,,,,,01관,2017-11-28,59
"00:05,  스페셜 시큐리티 : 라스트 미션(디지털)",,,,,,,,01관,2017-11-29,59
"01:48,  벤허: 레저렉션(디지털),  2,000원",,,,,,,,01관,2017-11-30,59
"00:05,  지워야 산다(디지털),  5,000원",,,,,,,,01관,2017-12-01,59
"00:05,  지워야 산다(디지털),  5,000원","09:50,  배드 지니어스(디지털)",,,,,,,01관,2017-12-02,59
"00:05,  지워야 산다(디지털),  5,000원","09:50,  배드 지니어스(디지털),  10,000원",,,,,,,01관,2017-12-03,59
"00:05,  스페셜 시큐리티 : 라스트 미션(디지털)",,,,,,,,01관,2017-12-04,59
"00:05,  스페셜 시큐리티 : 라스트 미션(디지털)",,,,,,,,01관,2017-12-05,59
"00:05,  스페셜 시큐리티 : 라스트 미션(디지털)",,,,,,,,01관,2017-12-06,59
"00:05,  아내의 101번째 결혼 무삭제판(디지털),  2,000원","18:50,  배드 지니어스(디지털)",,,,,,,01관,2017-12-07,59
"00:05,  미옥(디지털),  2,000원","18:15,  배드 지니어스(디지털)",,,,,,,01관,2017-12-08,59
"00:05,  미옥(디지털),  2,000원",,,,,,,,01관,2017-12-09,59
"00:05,  미옥(디지털),  2,000원","18:40,  너의 췌장을 먹고 싶어(디지털),  10,000원",,,,,,,01관,2017-12-10,59
"00:05,  미옥(디지털),  2,000원",,,,,,,,01관,2017-12-11,59
"01:45,  신입사원(디지털),  2,000원",,,,,,,,01관,2017-12-12,59
"00:05,  섹스타시(디지털),  2,000원",,,,,,,,01관,2017-12-13,59
"00:05,  섹스타시(디지털),  2,000원","12:10,  너의 췌장을 먹고 싶어(디지털)",,,,,,,01관,2017-12-14,59
"00:05,  두처제2(디지털),  2,000원",,,,,,,,01관,2017-12-15,59
"00:05,  섹스타시(디지털),  2,000원",,,,,,,,01관,2017-12-16,59
"00:05,  섹스타시(디지털),  2,000원","12:10,  너의 췌장을 먹고 싶어(디지털),  10,000원",,,,,,,01관,2017-12-17,59
"00:05,  키드냅(디지털)",,,,,,,,01관,2017-12-18,59
"00:05,  대물 변강쇠(디지털),  2,000원",,,,,,,,01관,2017-12-19,59
"00:05,  루터(디지털),  2,000원",,,,,,,,01관,2017-12-20,59
"00:05,  킬 유어 프렌즈(디지털),  2,000원",,,,,,,,01관,2017-12-21,59
"00:05,  킬 유어 프렌즈(디지털),  2,000원",,,,,,,,01관,2017-12-22,59
"00:05,  섹스타시(디지털),  2,000원",,,,,,,,01관,2017-12-23,59
"00:05,  섹스타시(디지털),  2,000원",,,,,,,,01관,2017-12-24,59
"00:05,  섹스타시(디지털),  2,000원",,,,,,,,01관,2017-12-25,59
"00:05,  섹스타시(디지털),  2,000원",,,,,,,,01관,2017-12-26,59
"00:05,  섹스타시(디지털),  2,000원",,,,,,,,01관,2017-12-27,59
"00:05,  킬 유어 프렌즈(디지털),  2,000원",,,,,,,,01관,2017-12-28,59
"00:05,  킬 유어 프렌즈(디지털),  2,000원",,,,,,,,01관,2017-12-29,59
"00:05,  무림축구(디지털),  2,000원","21:05,  러브레터(디지털),  10,000원",,,,,,,01관,2017-12-30,59
"00:05,  무림축구(디지털),  2,000원","16:05,  루터(디지털),  8,000원",,,,,,,01관,2017-12-31,59
검색된 데이터가 존재하지 않습니다.,검색된 데이터가 존재하지 않습니다.,검색된 데이터가 존재하지 않습니다.,검색된 데이터가 존재하지 않습니다.,검색된 데이터가 존재하지 않습니다.,검색된 데이터가 존재하지 않습니다.,검색된 데이터가 존재하지 않습니다.,검색된 데이터가 존재하지 않습니다.,검색된 데이터가 존재하지 않습니다.,검색된 데이터가 존재하지 않습니다.,
검색된 데이터가 존재하지 않습니다.,검색된 데이터가 존재하지 않습니다.,검색된 데이터가 존재하지 않습니다.,검색된 데이터가 존재하지 않습니다.,검색된 데이터가 존재하지 않습니다.,검색된 데이터가 존재하지 않습니다.,검색된 데이터가 존재하지 않습니다.,검색된 데이터가 존재하지 않습니다.,검색된 데이터가 존재하지 않습니다.,검색된 데이터가 존재하지 않습니다.,
"00:05,  워 이베이젼(디지털),  2,000원","20:15,  람보 : 라스트 워(디지털),  10,000원",,,,,,,01관,2019-11-01,59
"12:10,  아이언 자이언트(디지털)","14:00,  아이언 자이언트(디지털),  10,000원",,,,,,,01관,2019-11-02,59
"12:10,  아이언 자이언트(디지털)","14:00,  아이언 자이언트(디지털),  10,000원",,,,,,,01관,2019-11-03,59
"00:05,  워 이베이젼(디지털),  2,000원","15:50,  교회오빠(디지털)",,,,,,,01관,2019-11-04,59
"11:40,  교회오빠(디지털),  10,000원",,,,,,,,01관,2019-11-05,59
"11:40,  교회오빠(디지털),  10,000원",,,,,,,,01관,2019-11-06,59
"11:15,  교회오빠(디지털)","18:00,  타이페이 스토리(디지털),  10,000원",,,,,,,01관,2019-11-07,59
"00:05,  친구부부(디지털),  2,000원","18:00,  타이페이 스토리(디지털),  10,000원",,,,,,,01관,2019-11-08,59
"12:00,  아이언 자이언트(디지털),  10,000원","16:10,  아이언 자이언트(디지털)",,,,,,,01관,2019-11-09,59
"12:00,  아이언 자이언트(디지털),  10,000원","15:45,  아이언 자이언트(디지털),  10,000원",,,,,,,01관,2019-11-10,59
"11:15,  교회오빠(디지털),  10,000원","18:00,  타이페이 스토리(디지털)",,,,,,,01관,2019-11-11,59
"00:05,  빅 2: 황금열쇠 대소동(디지털더빙),  2,000원","18:00,  타이페이 스토리(디지털)",,,,,,,01관,2019-11-12,59
"00:05,  아내와 처제(디지털),  2,000원","18:00,  타이페이 스토리(디지털),  10,000원",,,,,,,01관,2019-11-13,59
"00:05,  막내 처제(디지털),  2,000원","17:20,  타이페이 스토리(디지털),  10,000원",,,,,,,01관,2019-11-14,59
"11:15,  교회오빠(디지털),  10,000원",,,,,,,,01관,2019-11-15,59
"11:20,  아이언 자이언트(디지털),  10,000원","18:10,  타이페이 스토리(디지털),  10,000원",,,,,,,01관,2019-11-16,59
"12:00,  아이언 자이언트(디지털)",,,,,,,,01관,2019-11-17,59
"11:35,  교회오빠(디지털),  10,000원",,,,,,,,01관,2019-11-18,59
"11:30,  교회오빠(디지털),  10,000원","13:10,  교회오빠(디지털)",,,,,,,01관,2019-11-19,59
"00:05,  식모-머피의 법칙(디지털),  2,000원","13:10,  교회오빠(디지털)",,,,,,,01관,2019-11-20,59
"00:05,  타이페이 스토리(디지털),  2,000원","14:50,  타이페이 스토리(디지털),  10,000원",,,,,,,01관,2019-11-21,59
"00:05,  타이페이 스토리(디지털),  2,000원","13:10,  교회오빠(디지털),  10,000원",,,,,,,01관,2019-11-22,59
"00:05,  타이페이 스토리(디지털),  2,000원","14:45,  타이페이 스토리(디지털),  10,000원",,,,,,,01관,2019-11-23,59
"00:05,  타이페이 스토리(디지털),  2,000원","13:50,  타이페이 스토리(디지털),  10,000원",,,,,,,01관,2019-11-24,59
"00:05,  타이페이 스토리(디지털),  2,000원","14:50,  타이페이 스토리(디지털)",,,,,,,01관,2019-11-25,59
"00:05,  타이페이 스토리(디지털),  2,000원","14:20,  타이페이 스토리(디지털),  10,000원",,,,,,,01관,2019-11-26,59
"00:05,  타이페이 스토리(디지털),  2,000원","17:00,  타이페이 스토리(디지털),  10,000원",,,,,,,01관,2019-11-27,59
"00:05,  막내 형수 2(디지털),  2,000원","19:00,  대통령의 7시간(디지털)",,,,,,,01관,2019-11-28,59
"00:05,  타이페이 스토리(디지털),  2,000원","16:25,  타이페이 스토리(디지털),  10,000원",,,,,,,01관,2019-11-29,59
"00:05,  타이페이 스토리(디지털),  2,000원","19:10,  대통령의 7시간(디지털),  10,000원",,,,,,,01관,2019-11-30,59
"00:05,  타이페이 스토리(디지털),  2,000원",,,,,,,,01관,2019-12-01,59
"00:05,  타이페이 스토리(디지털),  2,000원","19:00,  대통령의 7시간(디지털),  10,000원",,,,,,,01관,2019-12-02,59
"00:05,  타이페이 스토리(디지털),  2,000원",,,,,,,,01관,2019-12-03,59
"00:05,  타이페이 스토리(디지털),  2,000원","20:40,  대통령의 7시간(디지털),  10,000원",,,,,,,01관,2019-12-04,59
"00:05,  야수대전(디지털),  1,000원",,,,,,,,01관,2019-12-05,59
"00:30,  얼굴없는 보스(디지털),  2,000원","20:45,  대통령의 7시간(디지털)",,,,,,,01관,2019-12-06,59
"00:05,  얼굴없는 보스(디지털),  2,000원","15:25,  교회오빠(디지털),  10,000원",,,,,,,01관,2019-12-07,59
"00:05,  얼굴없는 보스(디지털),  2,000원","15:25,  교회오빠(디지털),  10,000원",,,,,,,01관,2019-12-08,59
"17:30,  삽질(디지털)","20:55,  대통령의 7시간(디지털)",,,,,,,01관,2019-12-09,59
"11:45,  행동하는 양심 김대중(디지털)",,,,,,,,01관,2019-12-10,59
"13:00,  삼촌(디지털)",,,,,,,,01관,2019-12-11,59
"00:05,  밝히는그녀들(디지털),  2,000원","01:25,  삼촌(디지털),  2,000원",,,,,,,01관,2019-12-12,59
"01:40,  섹파어플(디지털),  2,000원",,,,,,,,01관,2019-12-13,59
"11:45,  행동하는 양심 김대중(디지털)","18:35,  삽질(디지털)",,,,,,,01관,2019-12-15,59
"12:40,  삼촌(디지털)",,,,,,,,01관,2019-12-16,59
"00:05,  첫경험 3(디지털),  2,000원",,,,,,,,01관,2019-12-19,59
"00:05,  전망 좋은 집: 맛있는 섹스(디지털),  1,000원","17:30,  애월(디지털),  10,000원","20:00,  애월(디지털)",,,,,,01관,2019-10-01,59
"11:30,  아픈 만큼 사랑한다(디지털)","17:30,  애월(디지털),  10,000원","20:00,  애월(디지털),  10,000원",,,,,,01관,2019-10-02,59
"00:05,  안녕 베일리(디지털),  7,000원","17:30,  애월(디지털)","20:00,  애월(디지털)",,,,,,01관,2019-10-03,59
"00:05,  안녕 베일리(디지털),  7,000원","17:30,  애월(디지털),  10,000원","20:00,  애월(디지털)",,,,,,01관,2019-10-04,59
"00:05,  안녕 베일리(디지털),  7,000원","17:30,  애월(디지털),  10,000원","20:00,  애월(디지털)",,,,,,01관,2019-10-05,59
"00:05,  안녕 베일리(디지털),  7,000원","17:30,  애월(디지털)","20:00,  애월(디지털)",,,,,,01관,2019-10-06,59
"00:05,  안녕 베일리(디지털),  7,000원","17:30,  애월(디지털)","20:00,  애월(디지털)",,,,,,01관,2019-10-07,59
"11:30,  아픈 만큼 사랑한다(디지털)","19:30,  애월(디지털)",,,,,,,01관,2019-10-08,59
"12:00,  교회오빠(디지털)","18:10,  아이언 자이언트(디지털),  10,000원",,,,,,,01관,2019-10-09,59
"00:05,  먹거나 먹히거나(디지털),  2,000원","15:35,  교회오빠(디지털)",,,,,,,01관,2019-10-10,59
"00:05,  강남 며느리(디지털),  2,000원","15:35,  교회오빠(디지털),  10,000원",,,,,,,01관,2019-10-11,59
"12:00,  주전장(디지털),  10,000원","18:10,  교회오빠(디지털),  10,000원",,,,,,,01관,2019-10-12,59
"12:00,  아이언 자이언트(디지털)","15:45,  아이언 자이언트(디지털)",,,,,,,01관,2019-10-13,59
"12:10,  교회오빠(디지털),  10,000원","18:10,  아이언 자이언트(디지털),  10,000원",,,,,,,01관,2019-10-15,59
"00:05,  먹거나 먹히거나(디지털),  2,000원","18:10,  아이언 자이언트(디지털)",,,,,,,01관,2019-10-16,59
"00:05,  어린 형수 5(디지털),  2,000원","16:10,  아이언 자이언트(디지털)",,,,,,,01관,2019-10-17,59
"00:05,  먹거나 먹히거나(디지털),  2,000원","16:10,  아이언 자이언트(디지털),  10,000원",,,,,,,01관,2019-10-18,59
"12:35,  아이언 자이언트(디지털),  10,000원","16:10,  아이언 자이언트(디지털),  10,000원",,,,,,,01관,2019-10-19,59
"12:50,  아이언 자이언트(디지털),  10,000원","16:30,  아이언 자이언트(디지털),  10,000원",,,,,,,01관,2019-10-20,59
"00:05,  먹거나 먹히거나(디지털),  2,000원","16:10,  아이언 자이언트(디지털)",,,,,,,01관,2019-10-21,59
"12:40,  아이언 자이언트(디지털),  10,000원","18:15,  교회오빠(디지털)",,,,,,,01관,2019-10-22,59
"00:05,  먹거나 먹히거나(디지털),  2,000원","13:30,  교회오빠(디지털)",,,,,,,01관,2019-10-23,59
"00:05,  워 이베이젼(디지털),  2,000원","12:55,  교회오빠(디지털)",,,,,,,01관,2019-10-24,59
"00:05,  아내의유혹(디지털),  2,000원","13:30,  교회오빠(디지털),  10,000원",,,,,,,01관,2019-10-25,59
"00:05,  워 이베이젼(디지털),  2,000원","17:55,  교회오빠(디지털),  10,000원",,,,,,,01관,2019-10-26,59
"12:00,  아이언 자이언트(디지털),  10,000원","17:55,  교회오빠(디지털),  10,000원",,,,,,,01관,2019-10-27,59
"00:05,  워 이베이젼(디지털),  2,000원","14:05,  교회오빠(디지털),  10,000원",,,,,,,01관,2019-10-28,59
"00:05,  워 이베이젼(디지털),  2,000원","12:55,  교회오빠(디지털)",,,,,,,01관,2019-10-29,59
"11:10,  교회오빠(디지털),  10,000원","12:55,  교회오빠(디지털),  10,000원",,,,,,,01관,2019-10-30,59
"00:05,  워 이베이젼(디지털),  2,000원","12:35,  교회오빠(디지털)",,,,,,,01관,2019-10-31,59
